INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location,streetlights_within_10_m
212000458,3114,,INVESTIGATE PROPERTY,E13,307,1,2021-01-03 00:37:00,2021,1,Sunday,0,,WALNUT PARK,42.3152373654385,-71.09596494189753,"(42.3152373654385, -71.09596494189753)",1
212000874,3114,,INVESTIGATE PROPERTY,C11, ,1,2021-01-05 00:41:00,2021,1,Tuesday,0,,WASHINGTON ST,42.29257647915883,-71.0717940591183,"(42.29257647915883, -71.0717940591183)",0
212001090,111,,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,172,1,2021-01-06 00:26:00,2021,1,Wednesday,0,,MORTON ST,42.28405587837074,-71.09045321700486,"(42.284055878370744, -71.09045321700486)",0
212001297,3114,,INVESTIGATE PROPERTY,C11,460,1,2021-01-06 22:23:00,2021,1,Wednesday,22,,WASHINGTON ST,42.303565389046256,-71.07868147849383,"(42.303565389046256, -71.07868147849383)",1
212001541,1402,,VANDALISM,B3,432,1,2021-01-07 22:19:00,2021,1,Thursday,22,,MASCOT ST,42.28424514268372,-71.0845273912437,"(42.28424514268372, -71.0845273912437)",0
212001812,3114,,INVESTIGATE PROPERTY,D14,751,1,2021-01-09 02:31:00,2021,1,Saturday,2,,KENRICK ST,42.34669542082371,-71.16848513706617,"(42.34669542082371, -71.16848513706617)",0
212001983,2662,,BALLISTICS EVIDENCE/FOUND,B2,330,1,2021-01-09 21:10:00,2021,1,Saturday,21,,NORMANDY ST,42.30418985890495,-71.08377110405753,"(42.30418985890495, -71.08377110405753)",1
212002004,3114,,INVESTIGATE PROPERTY,E18,532,1,2021-01-09 23:49:00,2021,1,Saturday,23,,EDSON TER,42.24261097685148,-71.13818408069281,"(42.24261097685148, -71.13818408069281)",0
212002032,3114,,INVESTIGATE PROPERTY,B2, ,1,2021-01-10 05:40:00,2021,1,Sunday,5,,CRAWFORD ST,42.31096952751049,-71.08461835670155,"(42.31096952751049, -71.08461835670155)",1
212002804,1402,,VANDALISM,B3,434,1,2021-01-11 00:00:00,2021,1,Monday,0,,NORFOLK ST,42.28457982579951,-71.08083309740765,"(42.28457982579951, -71.08083309740765)",0
212002656,3114,,INVESTIGATE PROPERTY,B2,329,1,2021-01-12 21:35:00,2021,1,Tuesday,21,,BLUE HILL AVE,42.309894536292624,-71.0823185401468,"(42.309894536292624, -71.0823185401468)",1
212003106,423,,ASSAULT - AGGRAVATED,C11,337,1,2021-01-14 21:13:00,2021,1,Thursday,21,,EVERTON ST,42.30481467341083,-71.07218294955823,"(42.30481467341083, -71.07218294955823)",1
212003398,1402,,VANDALISM,A7, ,1,2021-01-16 03:07:00,2021,1,Saturday,3,,"MAVERICK ST & LIVERPOOL ST
EAST BOSTON  MA 02128
U",42.37131997647151,-71.04161505412499,"(42.37131997647151, -71.04161505412499)",2
212003407,3114,,INVESTIGATE PROPERTY,C11,459,1,2021-01-16 04:46:00,2021,1,Saturday,4,,WASHINGTON ST,42.30422175471675,-71.0791845947074,"(42.30422175471675, -71.0791845947074)",1
212003409,2662,,BALLISTICS EVIDENCE/FOUND,B3,421,1,2021-01-16 05:41:00,2021,1,Saturday,5,,BANFIELD AVE,42.27684317227234,-71.0875951175365,"(42.27684317227234, -71.0875951175365)",0
212003751,2662,,BALLISTICS EVIDENCE/FOUND,B2,263,1,2021-01-18 01:22:00,2021,1,Monday,1,,MORELAND ST,42.32264639248114,-71.07603807513324,"(42.32264639248114, -71.07603807513324)",1
212003941,1402,,VANDALISM,B3, ,1,2021-01-18 21:18:00,2021,1,Monday,21,,"MASCOT ST & DUMAS ST
DORCHESTER  MA 02124
UNITED S",42.28475503067695,-71.08472800579821,"(42.28475503067695, -71.08472800579821)",1
212004167,1501,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,C11,340,1,2021-01-19 22:22:00,2021,1,Tuesday,22,,"DRAPER ST & HOMES AVE
DORCHESTER  MA 02122
UNITED ",42.304022031900246,-71.06459203438673,"(42.304022031900246, -71.06459203438673)",1
212004600,3110,,SERVICE TO OTHER AGENCY,External,171,1,2021-01-21 23:16:00,2021,1,Thursday,23,,LINDEN PARK DR,42.335559540812085,-71.07436363774369,"(42.335559540812085, -71.07436363774369)",1
212005046,2662,,BALLISTICS EVIDENCE/FOUND,B2,326,1,2021-01-23 23:54:00,2021,1,Saturday,23,,FAYSTON ST,42.31341382581178,-71.07789593320138,"(42.31341382581178, -71.07789593320138)",1
212005061,3114,,INVESTIGATE PROPERTY,B3,429,1,2021-01-24 01:35:00,2021,1,Sunday,1,,WOODROW AVE,42.28666866483432,-71.08625466939368,"(42.28666866483432, -71.08625466939368)",1
212005249,3114,,INVESTIGATE PROPERTY,A7, ,1,2021-01-25 01:49:00,2021,1,Monday,1,,"TRENTON ST & MARION ST
EAST BOSTON  MA 02128
UNITE",42.37848001440029,-71.03751005690985,"(42.37848001440029, -71.03751005690985)",1
212005255,2660,,OTHER OFFENSE,B3,456,1,2021-01-25 04:04:00,2021,1,Monday,4,,ERIE ST,42.30216580133957,-71.08118295075094,"(42.30216580133957, -71.08118295075094)",1
212005438,423,,ASSAULT - AGGRAVATED,E18,519,1,2021-01-25 20:37:00,2021,1,Monday,20,,DAVISON ST,42.2563222402775,-71.11959219198765,"(42.2563222402775, -71.11959219198765)",0
212005471,2662,,BALLISTICS EVIDENCE/FOUND,C6,187,1,2021-01-26 02:46:00,2021,1,Tuesday,2,,HOWELL ST,42.32516265114594,-71.05817645593832,"(42.32516265114594, -71.05817645593832)",0
212005666,3114,,INVESTIGATE PROPERTY,E18, ,1,2021-01-26 20:35:00,2021,1,Tuesday,20,,"GOFF ST & BEECHMONT ST
HYDE PARK  MA 02136
UNITED ",42.267027029857886,-71.12532495270551,"(42.267027029857886, -71.12532495270551)",0
212005674,3114,,INVESTIGATE PROPERTY,B2, ,1,2021-01-26 21:02:00,2021,1,Tuesday,21,,"SCHOOL ST & WALNUT AVE
JAMAICA PLAIN  MA 02119
UNI",42.31248997316483,-71.09625100779958,"(42.31248997316483, -71.09625100779958)",1
212005696,1501,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B2,276,1,2021-01-27 00:04:00,2021,1,Wednesday,0,,SHAWMUT AVE,42.33103377341703,-71.08485404294572,"(42.331033773417026, -71.08485404294572)",0
212006532,3114,,INVESTIGATE PROPERTY,B3,439,1,2021-01-30 20:11:00,2021,1,Saturday,20,,BLUE HILL AVE,42.28987905975822,-71.08948844467102,"(42.28987905975822, -71.08948844467102)",2
212006759,2662,,BALLISTICS EVIDENCE/FOUND,C11,393,1,2021-02-01 00:45:00,2021,2,Monday,0,,DRACUT ST,42.287418378757394,-71.06190779896777,"(42.287418378757394, -71.06190779896777)",0
212006984,3114,,INVESTIGATE PROPERTY,E5,910,1,2021-02-02 00:37:00,2021,2,Tuesday,0,,UNITY WAY,42.27673861845308,-71.13696567548538,"(42.27673861845308, -71.13696567548538)",0
212007215,2662,,BALLISTICS EVIDENCE/FOUND,B2,306,1,2021-02-03 05:21:00,2021,2,Wednesday,5,,CODMAN PARK,42.31904705348386,-71.09399992238706,"(42.31904705348386, -71.09399992238706)",0
212007216,2662,,BALLISTICS EVIDENCE/FOUND,B2, ,1,2021-02-03 05:22:00,2021,2,Wednesday,5,,WALNUT AVE,42.32006986134538,-71.08824463361479,"(42.32006986134538, -71.08824463361479)",1
212007698,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B3, ,1,2021-02-04 22:02:00,2021,2,Thursday,22,,"COLUMBIA RD & BLUE HILL AVE
DORCHESTER  MA 02121
U",42.30339098744011,-71.0852719820049,"(42.30339098744011, -71.0852719820049)",0
212007684,111,,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,289,1,2021-02-04 22:02:00,2021,2,Thursday,22,,"1 SCHROEDER PLZ
ROXBURY  MA 02120
UNITED STATES",42.28246597417928,-71.08018600371274,"(42.282465974179274, -71.08018600371274)",0
212007688,122,,MANSLAUGHTER - NEGLIGENCE,A1,112,1,2021-02-04 23:26:00,2021,2,Thursday,23,,AVENUE DE LAFAYETTE,42.33367921810846,-71.09187754618458,"(42.33367921810846, -71.09187754618458)",1
212007716,3119,,FIREARM/WEAPON - FOUND OR CONFISCATED,B3,432,1,2021-02-05 05:48:00,2021,2,Friday,5,,WOODROW AVE,42.28812497318624,-71.07975696510223,"(42.28812497318624, -71.07975696510223)",0
212007971,3114,,INVESTIGATE PROPERTY,,436,1,2021-02-06 02:20:00,2021,2,Saturday,2,,WASHINGTON ST,42.28831954630514,-71.07112310623252,"(42.28831954630514, -71.07112310623252)",1
212008158,423,,ASSAULT - AGGRAVATED,E13,912,1,2021-02-06 22:46:00,2021,2,Saturday,22,,CENTRE ST,42.32283758702995,-71.10096722512631,"(42.32283758702995, -71.10096722512631)",0
212008572,3114,,INVESTIGATE PROPERTY,B2,306,1,2021-02-08 21:37:00,2021,2,Monday,21,,CODMAN PARK,42.31904705348386,-71.09399992238706,"(42.31904705348386, -71.09399992238706)",0
212008674,3114,,INVESTIGATE PROPERTY,A7,26,1,2021-02-08 22:45:00,2021,2,Monday,22,,BORDER ST,42.38166500660861,-71.04030313849245,"(42.38166500660861, -71.04030313849245)",1
212008780,3114,,INVESTIGATE PROPERTY,B2, ,1,2021-02-09 22:55:00,2021,2,Tuesday,22,,"BLUE HILL AVE & BRUNSWICK ST
ROXBURY  MA 02121
UNI",42.31136896487219,-71.08114496944167,"(42.31136896487219, -71.08114496944167)",0
212009008,423,,ASSAULT - AGGRAVATED,B2,318,1,2021-02-10 20:50:00,2021,2,Wednesday,20,,BROOKLEDGE ST,42.30956304852217,-71.08990196681202,"(42.30956304852217, -71.08990196681202)",1
212009034,423,,ASSAULT - AGGRAVATED,D4,282,1,2021-02-11 00:12:00,2021,2,Thursday,0,,COLUMBUS AVE,42.34048664583897,-71.08196017947148,"(42.34048664583897, -71.08196017947148)",1
212009463,3114,,INVESTIGATE PROPERTY,C11,368,1,2021-02-12 20:59:00,2021,2,Friday,20,,TRAIN ST,42.29455097727429,-71.05498079745618,"(42.29455097727429, -71.05498079745618)",0
212009709,2662,,BALLISTICS EVIDENCE/FOUND,B3,436,1,2021-02-13 20:39:00,2021,2,Saturday,20,,OAKWOOD ST,42.28816223214697,-71.07362756986319,"(42.28816223214697, -71.07362756986319)",1
212009959,3114,,INVESTIGATE PROPERTY,B2,328,1,2021-02-15 04:29:00,2021,2,Monday,4,,INTERVALE ST,42.31049938477924,-71.07733579026612,"(42.31049938477924, -71.07733579026612)",0
212009961,2662,,BALLISTICS EVIDENCE/FOUND,B3,445,1,2021-02-15 06:37:00,2021,2,Monday,6,,GLENWAY ST,42.297797682486056,-71.08099147112459,"(42.297797682486056, -71.08099147112459)",2
212010125,423,,ASSAULT - AGGRAVATED,E13,912,1,2021-02-15 20:44:00,2021,2,Monday,20,,PARKER ST,42.32469442576835,-71.10087901665398,"(42.32469442576835, -71.10087901665398)",0
212010141,1402,,VANDALISM,C11,257,1,2021-02-15 22:00:00,2021,2,Monday,22,,DEWOLF ST,42.31077760367793,-71.06060552478334,"(42.31077760367793, -71.06060552478334)",0
212010151,3114,,INVESTIGATE PROPERTY,B3,417,1,2021-02-15 22:33:00,2021,2,Monday,22,,MORA ST,42.28208197671972,-71.07364874515646,"(42.28208197671972, -71.07364874515646)",0
212010172,3114,,INVESTIGATE PROPERTY,C6,936,1,2021-02-16 02:37:00,2021,2,Tuesday,2,,SAINT CASIMIR ST,42.339368086638025,-71.05315813928075,"(42.339368086638025, -71.05315813928075)",1
212010358,3114,,INVESTIGATE PROPERTY,E5,702,1,2021-02-16 20:25:00,2021,2,Tuesday,20,,PARK ST,42.29803749209962,-71.06265389996429,"(42.29803749209962, -71.06265389996429)",2
212010407,3114,,INVESTIGATE PROPERTY,B2,326,1,2021-02-16 23:33:00,2021,2,Tuesday,23,,BLUE HILL AVE,42.31432111656021,-71.0790058564827,"(42.31432111656021, -71.0790058564827)",0
212010859,3114,,INVESTIGATE PROPERTY,B3,450,1,2021-02-19 02:09:00,2021,2,Friday,2,,ASPINWALL RD,42.29151090346521,-71.07374300767502,"(42.29151090346521, -71.07374300767502)",0
212011290,423,,ASSAULT - AGGRAVATED,E18,520,1,2021-02-21 02:40:00,2021,2,Sunday,2,,VALENCIA RD,42.25636758127267,-71.12844101588641,"(42.25636758127267, -71.12844101588641)",0
212011292,2662,,BALLISTICS EVIDENCE/FOUND,C11,335,1,2021-02-21 02:48:00,2021,2,Sunday,2,,HAMILTON ST,42.30770884723847,-71.0690187434642,"(42.30770884723847, -71.0690187434642)",0
212011288,3114,,INVESTIGATE PROPERTY,C11,345,1,2021-02-21 02:52:00,2021,2,Sunday,2,,"DRAPER ST & ROBINSON ST
DORCHESTER  MA 02122
UNITE",42.30234803452672,-71.06369600438325,"(42.30234803452672, -71.06369600438325)",3
212011439,3114,,INVESTIGATE PROPERTY,B2,300,1,2021-02-21 20:43:00,2021,2,Sunday,20,,HAWTHORNE ST,42.32444039456139,-71.09163498967722,"(42.32444039456139, -71.09163498967722)",0
212011445,3114,,INVESTIGATE PROPERTY,B3,435,1,2021-02-21 20:49:00,2021,2,Sunday,20,,EDSON ST,42.28623708270512,-71.07768279210775,"(42.286237082705114, -71.07768279210775)",1
212011476,2662,,BALLISTICS EVIDENCE/FOUND,B2,584,1,2021-02-22 02:54:00,2021,2,Monday,2,,FISHER AVE,42.32756936216535,-71.1018169109272,"(42.32756936216535, -71.1018169109272)",1
212011679,3114,,INVESTIGATE PROPERTY,C11,354,1,2021-02-22 21:02:00,2021,2,Monday,21,,CHRISTOPHER ST,42.29896222968662,-71.05704419567013,"(42.29896222968662, -71.05704419567013)",0
212012016,2662,,BALLISTICS EVIDENCE/FOUND,B2,311,1,2021-02-24 00:00:00,2021,2,Wednesday,0,,EDGEWOOD ST,42.3180672993424,-71.0788608775491,"(42.318067299342395, -71.0788608775491)",1
212011944,3114,,INVESTIGATE PROPERTY,B3,429,1,2021-02-24 02:41:00,2021,2,Wednesday,2,,HILDRETH ST,42.283132304219535,-71.08721870474653,"(42.283132304219535, -71.08721870474653)",0
212012697,1402,,VANDALISM,B2,265,1,2021-02-27 02:36:00,2021,2,Saturday,2,,WAVERLY ST,42.32037671039494,-71.07903446612556,"(42.32037671039494, -71.07903446612556)",1
212013110,3114,,INVESTIGATE PROPERTY,B3,464,1,2021-02-28 23:04:00,2021,2,Sunday,23,,BROOKVIEW ST,42.28874109797319,-71.091177966277,"(42.28874109797319, -71.091177966277)",1
212013130,3114,,INVESTIGATE PROPERTY,B3,431,1,2021-03-01 00:50:00,2021,3,Monday,0,,LUCERNE ST,42.28792347081899,-71.08815774306434,"(42.28792347081899, -71.08815774306434)",0
212013343,2662,,BALLISTICS EVIDENCE/FOUND,E13,906,1,2021-03-01 20:49:00,2021,3,Monday,20,,HORAN WAY,42.32547536354747,-71.10253481939563,"(42.32547536354747, -71.10253481939563)",0
212013526,724,,AUTO THEFT,D14,778,1,2021-03-01 22:00:00,2021,3,Monday,22,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)",1
212013358,3114,,INVESTIGATE PROPERTY,D14,795,1,2021-03-01 22:20:00,2021,3,Monday,22,,ALLSTON ST,42.350604612630725,-71.13625383061422,"(42.350604612630725, -71.13625383061422)",0
212013382,3114,,INVESTIGATE PROPERTY,B3,453,1,2021-03-02 05:06:00,2021,3,Tuesday,5,,ALGONQUIN ST,42.29742411406283,-71.07531357538068,"(42.29742411406283, -71.07531357538068)",0
212013859,3114,,INVESTIGATE PROPERTY,B3, ,1,2021-03-04 06:00:00,2021,3,Thursday,6,,BLUE HILL AVE,42.30266618081588,-71.08549660043687,"(42.30266618081588, -71.08549660043687)",0
212014051,423,,ASSAULT - AGGRAVATED,C11,355,1,2021-03-04 21:29:00,2021,3,Thursday,21,,DORCHESTER AVE,42.285260240740975,-71.06444063187841,"(42.285260240740975, -71.06444063187841)",0
212014042,3115,,INVESTIGATE PERSON,C6,936,1,2021-03-04 21:53:00,2021,3,Thursday,21,,"LINSKY-BARRY CT & ORTON-MAROTTA WAY
SOUTH BOSTON  ",42.33734796069783,-71.0538529482706,"(42.33734796069783, -71.0538529482706)",0
212014501,3114,,INVESTIGATE PROPERTY,C11,336,1,2021-03-06 23:34:00,2021,3,Saturday,23,,HAMILTON ST,42.30876797911193,-71.07046719771598,"(42.30876797911193, -71.07046719771598)",0
212014694,423,,ASSAULT - AGGRAVATED,E13,307,1,2021-03-07 20:41:00,2021,3,Sunday,20,,WALNUT PARK,42.31451478938523,-71.0947082029948,"(42.31451478938523, -71.0947082029948)",0
212014971,2662,,BALLISTICS EVIDENCE/FOUND,B3,436,1,2021-03-09 00:57:00,2021,3,Tuesday,0,,TORREY ST,42.28734263648488,-71.0729339455285,"(42.28734263648488, -71.0729339455285)",1
212015179,423,,ASSAULT - AGGRAVATED,B2,312,1,2021-03-09 20:21:00,2021,3,Tuesday,20,,HOLWORTHY ST,42.316321305820594,-71.08923049704752,"(42.316321305820594, -71.08923049704752)",0
212015425,1501,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B2,297,1,2021-03-10 20:56:00,2021,3,Wednesday,20,,CLIFFORD ST,42.319854434786805,-71.07972518175252,"(42.319854434786805, -71.07972518175252)",0
212015979,3114,,INVESTIGATE PROPERTY,C11,462,1,2021-03-12 23:02:00,2021,3,Friday,23,,MALLON RD,42.30278360572588,-71.07412303736824,"(42.30278360572588, -71.07412303736824)",1
212017167,423,,ASSAULT - AGGRAVATED,D4,274,1,2021-03-17 20:17:00,2021,3,Wednesday,20,,"3 DOUGLASS PARK
ROXBURY  MA 02118
UNITED STATES",42.33824921299791,-71.08355085148342,"(42.33824921299791, -71.08355085148342)",1
212017183,2662,,BALLISTICS EVIDENCE/FOUND,B2,298,1,2021-03-17 22:51:00,2021,3,Wednesday,22,,ROCKLAND ST,42.32227056791444,-71.08745741140211,"(42.32227056791444, -71.08745741140211)",1
212017440,3114,,INVESTIGATE PROPERTY,B3,565,1,2021-03-18 23:37:00,2021,3,Thursday,23,,SENATOR BOLLING CIR,42.28913147093205,-71.09293028220607,"(42.28913147093205, -71.09293028220607)",1
212017427,423,,ASSAULT - AGGRAVATED,B2,298,1,2021-03-19 00:07:00,2021,3,Friday,0,,ROCKLAND ST,42.3228135179608,-71.08685351704548,"(42.3228135179608, -71.08685351704548)",1
212017715,2662,,BALLISTICS EVIDENCE/FOUND,C11,362,1,2021-03-20 03:07:00,2021,3,Saturday,3,,LYNDHURST ST,42.29290562498191,-71.06955795346268,"(42.29290562498191, -71.06955795346268)",0
212017718,111,,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",A15,172,1,2021-03-20 03:21:00,2021,3,Saturday,3,,MYSTIC PL,42.38108221859807,-71.06387339646137,"(42.38108221859807, -71.06387339646137)",0
212018098,3119,,FIREARM/WEAPON - FOUND OR CONFISCATED,E18,482,1,2021-03-21 00:00:00,2021,3,Sunday,0,,TESLA ST,42.26610679578768,-71.0965604764496,"(42.26610679578768, -71.0965604764496)",0
212017977,3114,,INVESTIGATE PROPERTY,B3,428,1,2021-03-21 00:05:00,2021,3,Sunday,0,,HOSMER ST,42.28079658122844,-71.09039723562948,"(42.28079658122844, -71.09039723562948)",1
212018189,3114,,INVESTIGATE PROPERTY,E18,540,1,2021-03-22 05:29:00,2021,3,Monday,5,,RIVER ST,42.24886595727276,-71.13122255467985,"(42.248865957272756, -71.13122255467985)",0
212018436,301,,ROBBERY,B3, ,1,2021-03-22 23:12:00,2021,3,Monday,23,,"TALBOT AVE & KERWIN ST
BOSTON  MA 02124
UNITED STA",42.293278987043706,-71.08243796081548,"(42.293278987043706, -71.08243796081548)",0
212018442,2662,,BALLISTICS EVIDENCE/FOUND,C11,396,1,2021-03-23 00:01:00,2021,3,Tuesday,0,,CENTRE ST,42.29214327096888,-71.06522777861178,"(42.29214327096888, -71.06522777861178)",0
212018687,3114,,INVESTIGATE PROPERTY,B2,315,1,2021-03-23 21:25:00,2021,3,Tuesday,21,,HOWLAND ST,42.31324759576598,-71.08692602956602,"(42.31324759576598, -71.08692602956602)",1
212018888,3114,,INVESTIGATE PROPERTY,C6,915,1,2021-03-24 20:14:00,2021,3,Wednesday,20,,JAMES O'NEILL ST,42.3304122026934,-71.05182564584521,"(42.330412202693395, -71.05182564584521)",0
212018895,3114,,INVESTIGATE PROPERTY,B3,425,1,2021-03-24 20:53:00,2021,3,Wednesday,20,,BABSON ST,42.27193750881443,-71.09213540014078,"(42.27193750881443, -71.09213540014078)",0
212018942,3114,,INVESTIGATE PROPERTY,B3,452,1,2021-03-25 02:42:00,2021,3,Thursday,2,,PARK ST,42.29514573579991,-71.07434139062698,"(42.29514573579991, -71.07434139062698)",0
212019172,3114,,INVESTIGATE PROPERTY,C11,396,1,2021-03-25 20:32:00,2021,3,Thursday,20,,CENTRE AVE,42.29272948137344,-71.06321699612916,"(42.29272948137344, -71.06321699612916)",1
212019465,423,,ASSAULT - AGGRAVATED,C11,336,1,2021-03-26 23:23:00,2021,3,Friday,23,,RICHFIELD ST,42.30708693897305,-71.07066186076726,"(42.30708693897305, -71.07066186076726)",1
212019470,3114,,INVESTIGATE PROPERTY,E13,906,1,2021-03-27 00:12:00,2021,3,Saturday,0,,PLANT CT,42.32487749922206,-71.10316435225424,"(42.32487749922206, -71.10316435225424)",3
212019499,1402,,VANDALISM,B3,465,1,2021-03-27 03:30:00,2021,3,Saturday,3,,JOHNSTON RD,42.28750525767186,-71.0921214309198,"(42.28750525767186, -71.0921214309198)",1
212019710,2662,,BALLISTICS EVIDENCE/FOUND,B2, ,1,2021-03-27 23:24:00,2021,3,Saturday,23,,SMITH ST,42.33363658189148,-71.09841709360181,"(42.333636581891476, -71.09841709360181)",1
212019750,3114,,INVESTIGATE PROPERTY,D14,783,1,2021-03-28 04:27:00,2021,3,Sunday,4,,RIDGEMONT ST,42.35128926108784,-71.14146034089346,"(42.35128926108784, -71.14146034089346)",0
212019932,3114,,INVESTIGATE PROPERTY,C11,357,1,2021-03-29 01:19:00,2021,3,Monday,1,,WESTVILLE ST,42.30010596582416,-71.07102710234469,"(42.30010596582416, -71.07102710234469)",1
212020145,2662,,BALLISTICS EVIDENCE/FOUND,B3,429,1,2021-03-29 20:12:00,2021,3,Monday,20,,HARWOOD ST,42.28576509774668,-71.08763244720217,"(42.28576509774668, -71.08763244720217)",1
212020387,1402,,VANDALISM,C11,337,1,2021-03-30 20:35:00,2021,3,Tuesday,20,,BEECHWOOD ST,42.30524412086677,-71.07483800232032,"(42.305244120866774, -71.07483800232032)",1
212020442,423,,ASSAULT - AGGRAVATED,B2,282,1,2021-03-31 01:24:00,2021,3,Wednesday,1,,MAGNOLIA ST,42.31193478243856,-71.07341981502567,"(42.31193478243856, -71.07341981502567)",0
212020452,3114,,INVESTIGATE PROPERTY,C11,358,1,2021-03-31 03:22:00,2021,3,Wednesday,3,,GENEVA AVE,42.29848866154386,-71.06313294177963,"(42.298488661543864, -71.06313294177963)",2
212020663,3114,,INVESTIGATE PROPERTY,C11,337,1,2021-03-31 21:05:00,2021,3,Wednesday,21,,COLUMBIA RD,42.30889361672491,-71.074104735197,"(42.30889361672491, -71.074104735197)",0
212020978,423,,ASSAULT - AGGRAVATED,B3, ,1,2021-04-01 00:00:00,2021,4,Thursday,0,,"BLUE HILL AVENUE & TENNIS RD
BOSTON  MA 02126
UNIT",42.275220994458415,-71.09361399001838,"(42.275220994458415, -71.09361399001838)",0
212021173,2662,,BALLISTICS EVIDENCE/FOUND,B2,311,1,2021-04-02 20:52:00,2021,4,Friday,20,,SOUTHWOOD ST,42.3180672993424,-71.0788608775491,"(42.318067299342395, -71.0788608775491)",1
212021216,423,,ASSAULT - AGGRAVATED,B2,247,1,2021-04-03 01:22:00,2021,4,Saturday,1,,STOUGHTON ST,42.31661749735653,-71.0640782725732,"(42.31661749735653, -71.0640782725732)",2
212021422,3114,,INVESTIGATE PROPERTY,B2,262,1,2021-04-03 21:03:00,2021,4,Saturday,21,,MORELAND ST,42.32209078664834,-71.07477876903168,"(42.32209078664834, -71.07477876903168)",2
212021435,2662,,BALLISTICS EVIDENCE/FOUND,,341,1,2021-04-03 22:48:00,2021,4,Saturday,22,,STONEHURST ST,42.30444351878069,-71.06778638133478,"(42.304443518780694, -71.06778638133478)",1
212021474,2662,,BALLISTICS EVIDENCE/FOUND,B3,944,1,2021-04-04 00:44:00,2021,4,Sunday,0,,STRATTON ST,42.29017432140568,-71.08808524853369,"(42.29017432140568, -71.08808524853369)",0
212021466,1501,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B3,482,1,2021-04-04 01:10:00,2021,4,Sunday,1,,"BLUE HILL AVE & RIVER ST
MATTAPAN  MA 02126
UNITED",42.26766298726723,-71.09388405115061,"(42.26766298726723, -71.09388405115061)",0
212021483,3114,,INVESTIGATE PROPERTY,B2,293,1,2021-04-04 03:11:00,2021,4,Sunday,3,,THORNTON ST,42.32544372154743,-71.08955129314377,"(42.32544372154743, -71.08955129314377)",0
212021916,3114,,INVESTIGATE PROPERTY,B2, ,1,2021-04-06 02:25:00,2021,4,Tuesday,2,,KEMBLE ST,42.329179283705024,-71.0735085199666,"(42.329179283705024, -71.0735085199666)",0
212022180,3114,,INVESTIGATE PROPERTY,C11,459,1,2021-04-06 22:37:00,2021,4,Tuesday,22,,WASHINGTON ST,42.303845712226966,-71.07889032632565,"(42.303845712226966, -71.07889032632565)",0
212022192,3114,,INVESTIGATE PROPERTY,E13,567,1,2021-04-06 23:19:00,2021,4,Tuesday,23,,"BROOKLEY RD & FOREST HILLS ST
JAMAICA PLAIN  MA 02",42.30230500701602,-71.10485504182928,"(42.30230500701602, -71.10485504182928)",0
212022214,2662,,BALLISTICS EVIDENCE/FOUND,B2,327,1,2021-04-07 02:06:00,2021,4,Wednesday,2,,HOWARD AVE,42.31468252385704,-71.07527118990798,"(42.314682523857044, -71.07527118990798)",1
212022228,423,,ASSAULT - AGGRAVATED,C11,247,1,2021-04-07 06:25:00,2021,4,Wednesday,6,,PEARL ST,42.314935054356894,-71.05834852155475,"(42.314935054356894, -71.05834852155475)",0
